JZ 
30041,10379,城区  0.89,50878
13617,10260,城区  1.05,50879
20364,111,城区  1.01,50880
20542,12488,城区  1.00,50881
17089,4261,城区  1.07,50882
31011,980,城区  1.00,50883
29705,14875,城区  0.96,50884
19702,7743,城区  0.94,50885
9578,4994,城区  1.09,50886
25938,10445,城区  1.02,50887
10861,1504,城区  1.11,50888
20235,1464,城区  1.05,50889
24560,9028,城区  0.96,50890
17990,6385,城区  0.91,50891
24024,1178,城区  0.93,50892
4757,2541,城区  1.05,50893
29875,12338,城区  1.09,50894
15852,5941,城区  1.00,50895
25198,8652,城区  1.06,50896
30600,12613,城区  1.03,50897
20644,8775,城区  0.98,50898
20505,5904,城区  0.88,50899
29756,4294,城区  0.87,50900
11989,1883,城区  0.99,50901
22859,14867,城区  0.95,50902
30527,10465,城区  1.09,50903
22381,1671,城区  1.01,50904
26048,468,城区  0.93,50905
10780,2265,城区  0.94,50906
15725,4001,城区  0.99,50907
1454,3253,城区  1.04,50908
2948,10400,城区  0.93,50909
3323,8521,城区  0.93,50910
5516,13448,城区  1.08,50911
5342,14387,城区  1.05,50912
3364,6540,城区  0.85,50913
31245,8999,城区  0.92,50914
28887,7171,城区  1.07,50915
17146,8122,城区  1.11,50916
9107,8655,城区  1.08,50917
10944,12836,城区  1.13,50918
19611,1925,城区  0.91,50919
21319,12020,城区  0.94,50920
4103,6499,城区  0.93,50921
3100,14683,城区  1.03,50922
13360,1164,城区  1.06,50923
10432,677,城区  1.00,50924
25242,5333,城区  0.97,50925
7244,687,城区  1.10,50926
29495,8439,城区  0.96,50927
18881,8595,城区  0.96,50928
10018,14608,城区  1.05,50929
32615,875,城区  0.89,50930
29717,7967,城区  0.87,50931
14580,11848,城区  0.85,50932
5201,7686,城区  0.90,50933
22403,10522,城区  1.08,50934
1711,10051,城区  0.96,50935
20348,1749,城区  1.01,50936
6415,11327,城区  0.99,50937
11259,11945,城区  1.13,50938
2919,13975,城区  1.13,50939
1120,6657,城区  1.06,50940
25622,6911,城区  1.09,50941
27647,9298,城区  1.05,50942
15958,6127,城区  1.12,50943
19769,2795,城区  1.03,50944
16847,323,城区  1.05,50945
22621,683,城区  0.87,50946
7882,799,城区  1.04,50947
1055,1021,城区  0.99,50948
27756,2947,城区  1.00,50949
24719,3438,城区  0.90,50950
12033,6078,城区  0.87,50951
32464,8561,城区  0.97,50952
10822,2645,城区  0.95,50953
16132,1306,城区  0.95,50954
2087,8772,城区  0.90,50955
17186,12105,城区  1.10,50956
22137,9120,城区  1.07,50957
24754,3890,城区  0.92,50958
32398,3648,城区  1.03,50959
1194,1346,城区  1.11,50960
12220,3096,城区  1.00,50961
25563,8172,城区  0.95,50962
21036,8175,城区  1.08,50963
22445,2161,城区  1.11,50964
2437,666,城区  0.89,50965
14878,9118,城区  1.02,50966
10073,4001,城区  1.03,50967
17734,13408,城区  0.89,50968
15196,10279,城区  0.95,50969
14785,13676,城区  1.04,50970
17352,11565,城区  0.90,50971
11480,467,城区  1.04,50972
27263,10421,城区  0.96,50973
10814,6741,城区  1.12,50974
19398,6200,城区  0.87,50975
7862,5655,城区  0.87,50976
2487,83,城区  1.11,50977
6155,1312,城区  1.14,50978
31666,6497,城区  0.96,50979
7184,3658,城区  0.93,50980
11129,12149,城区  0.98,50981
31661,5793,城区  1.08,50982
6589,7328,城区  1.00,50983
26657,12553,城区  0.89,50984
576,12320,城区  0.89,50985
32767,5600,城区  0.91,50986
7138,2647,城区  0.89,50987
22166,3630,城区  1.05,50988
11049,12191,城区  1.09,50989
29630,13779,城区  1.03,50990
15911,6552,城区  0.96,50991
17216,4545,城区  1.08,50992
7887,7311,城区  1.03,50993
12888,2811,城区  0.99,50994
1300,5049,城区  1.13,50995
7933,2217,城区  0.90,50996
25704,14375,城区  0.93,50997
4085,3294,城区  1.13,50998
26740,2437,城区  1.13,50999
15843,12314,城区  1.01,51000
25376,14108,城区  0.86,51001
5318,14619,城区  0.95,51002
8778,8252,城区  1.03,51003
21166,10593,城区  0.89,51004
28085,2626,城区  0.90,51005
5005,14947,城区  1.08,51006
24086,1268,城区  0.86,51007
17260,2927,城区  0.96,51008
25683,7502,城区  1.00,51009
26477,5406,城区  1.08,51010
17481,10513,城区  0.93,51011
17254,2683,城区  0.94,51012
2225,140,城区  1.11,51013
25843,14492,城区  1.07,51014
7685,2027,城区  0.87,51015
24144,8363,城区  1.01,51016
24684,12748,城区  1.08,51017
19044,5182,城区  1.10,51018
3353,14542,城区  0.99,51019
24756,11140,城区  0.98,51020
16803,12417,城区  1.12,51021
15176,3948,城区  0.98,51022
5179,1831,城区  1.07,51023
18844,8240,城区  0.97,51024
26066,220,城区  1.04,51025
4918,11152,城区  0.88,51026
27527,3725,城区  1.12,51027
12670,10024,城区  1.09,51028
7923,254,城区  1.14,51029
7136,4594,城区  1.05,51030
23863,173,城区  1.07,51031
21100,1002,城区  1.07,51032
2770,6636,城区  0.93,51033
29282,10614,城区  1.01,51034
9892,1594,城区  0.93,51035
7547,1205,城区  0.94,51036
24753,343,城区  0.90,51037
10183,10844,城区  0.90,51038
6525,323,城区  1.08,51039
2419,12515,城区  0.91,51040
13596,9068,城区  0.88,51041
26844,8398,城区  0.92,51042
31045,13567,城区  1.08,51043
1720,7463,城区  1.11,51044
20493,13688,城区  0.93,51045
14649,14192,城区  0.99,51046
20754,7918,城区  1.09,51047
17528,9999,城区  1.11,51048
28995,3815,城区  1.03,51049
3468,7419,城区  1.13,51050
15748,11753,城区  0.94,51051
13077,2083,城区  0.89,51052
7902,559,城区  1.13,51053
20775,2426,城区  1.14,51054
26370,13325,城区  1.12,51055
28628,2119,城区  1.09,51056
23102,6296,城区  1.04,51057
8908,466,城区  1.11,51058
10299,2114,城区  0.99,51059
1479,9614,城区  1.10,51060
22302,10398,城区  0.95,51061
21687,6323,城区  0.86,51062
7388,3954,城区  1.14,51063
12279,4952,城区  0.99,51064
4331,5425,城区  0.96,51065
31724,20,城区  0.93,51066
5262,3623,城区  0.88,51067
2262,262,城区  0.98,51068
23146,13275,城区  0.95,51069
6851,9191,城区  0.87,51070
9779,14821,城区  1.05,51071
21219,10891,城区  0.87,51072
17289,4467,城区  0.98,51073
12976,5472,城区  1.14,51074
24416,7994,城区  1.01,51075
18078,3925,城区  1.12,51076
29060,9146,城区  0.89,51077
18775,2916,城区  0.95,51078
19484,2979,城区  1.00,51079
4526,13341,城区  1.06,51080
17724,2987,城区  1.01,51081
11471,8360,城区  1.10,51082
21210,4888,城区  0.91,51083
29520,2164,城区  0.97,51084
27603,11959,城区  0.95,51085
821,13472,城区  0.91,51086
8373,4569,城区  0.91,51087
8706,8278,城区  1.12,51088
13707,3209,城区  0.97,51089
29043,545,城区  0.96,51090
8682,8674,城区  1.15,51091
26224,3811,城区  1.07,51092
20192,951,城区  1.03,51093
25938,5689,城区  1.02,51094
17050,2452,城区  1.06,51095
6047,13748,城区  1.13,51096
14307,14002,城区  0.92,51097
20158,12110,城区  0.98,51098
29632,8525,城区  0.89,51099
25687,1212,城区  0.99,51100
5592,2942,城区  0.89,51101
21592,5348,城区  0.98,51102
12400,2610,城区  0.86,51103
5589,3008,城区  0.91,51104
15123,5429,城区  0.87,51105
20289,7723,城区  0.89,51106
32593,11675,城区  1.05,51107
14257,11791,城区  0.93,51108
271,7985,城区  0.94,51109
6692,1521,城区  0.87,51110
11356,4344,城区  1.12,51111
20748,1677,城区  0.90,51112
20687,5392,城区  0.87,51113
32644,1036,城区  1.14,51114
14037,5634,城区  0.94,51115
6910,5341,城区  1.09,51116
30073,2619,城区  1.01,51117
21320,3011,城区  0.88,51118
12170,11028,城区  1.09,51119
24638,6222,城区  1.06,51120
5424,10674,城区  0.87,51121
900,14862,城区  0.93,51122
843,171,城区  1.09,51123
29202,5928,城区  0.99,51124
27697,1481,城区  1.04,51125
11400,14427,城区  1.12,51126
28073,8498,城区  0.93,51127
24185,4382,城区  1.09,51128
9777,12399,城区  1.03,51129
31790,13139,城区  0.87,51130
4082,12722,城区  0.97,51131
21399,1294,城区  1.13,51132
29173,4289,城区  1.06,51133
28767,2508,城区  1.12,51134
26732,1770,城区  0.93,51135
23648,152,城区  0.86,51136
11057,4114,城区  1.13,51137
15590,13768,城区  1.08,51138
9680,2498,城区  1.10,51139
25224,10732,城区  0.90,51140
13989,12333,城区  0.88,51141
25721,3158,城区  1.01,51142
4872,11078,城区  0.98,51143
8617,11239,城区  0.89,51144
27766,5964,城区  1.13,51145
20741,9392,城区  1.07,51146
5933,3456,城区  0.97,51147
30645,12135,城区  1.01,51148
11465,3123,城区  0.98,51149
30521,2038,城区  0.94,51150
1467,5094,城区  0.95,51151
16030,2325,城区  1.02,51152
31398,1600,城区  1.12,51153
20821,11105,城区  1.04,51154
15126,14454,城区  0.94,51155
6980,3067,城区  1.05,51156
14602,8373,城区  0.91,51157
15667,410,城区  0.85,51158
16705,7390,城区  1.04,51159
28063,1255,城区  1.08,51160
26189,2153,城区  1.01,51161
2453,5812,城区  0.99,51162
30940,13720,城区  0.89,51163
20012,1542,城区  0.95,51164
29111,4075,城区  0.93,51165
16048,11695,城区  0.90,51166
607,9004,城区  1.13,51167
17564,9324,城区  1.06,51168
1884,1952,城区  0.90,51169
28153,5367,城区  0.85,51170
25492,12735,城区  0.97,51171
9147,7516,城区  0.85,51172
28223,8902,城区  1.12,51173
5423,2117,城区  0.91,51174
9562,1405,城区  1.00,51175
13981,9595,城区  1.13,51176
21671,10073,城区  0.89,51177
24744,2660,城区  1.05,51178
26008,13363,城区  1.05,51179
11023,6323,城区  1.06,51180
9915,9709,城区  1.02,51181
22752,1607,城区  1.01,51182
6526,1087,城区  0.86,51183
25917,2605,城区  0.99,51184
19300,8709,城区  1.12,51185
18238,11177,城区  0.97,51186
31747,4379,城区  1.09,51187
10398,13357,城区  1.14,51188
25443,1435,城区  0.93,51189
24105,6037,城区  1.12,51190
25754,8582,城区  1.09,51191
16936,10637,城区  0.88,51192
26288,767,城区  0.93,51193
28746,4816,城区  1.09,51194
566,1797,城区  0.96,51195
8113,1243,城区  1.08,51196
15382,14716,城区  1.09,51197
17187,9532,城区  1.14,51198
13953,8481,城区  1.07,51199
162,11093,城区  0.99,51200
9996,9649,城区  0.88,51201
18640,11799,城区  0.93,51202
3415,1898,城区  0.85,51203
11234,4399,城区  1.00,51204
10197,1757,城区  1.10,51205
19740,12747,城区  0.92,51206
3209,3780,城区  0.90,51207
22273,2258,城区  0.94,51208
10714,5126,城区  1.11,51209
25030,8215,城区  0.99,51210
22479,6441,城区  0.92,51211
10916,2703,城区  0.97,51212
7238,435,城区  0.94,51213
5652,606,城区  0.92,51214
25869,13022,城区  1.08,51215
4144,8788,城区  0.86,51216
20707,12384,城区  0.91,51217
17817,1199,城区  0.89,51218
15562,1649,城区  1.05,51219
13497,10951,城区  1.10,51220
15668,14521,城区  1.08,51221
2626,2613,城区  1.13,51222
748,3459,城区  0.86,51223
27948,1745,城区  0.89,51224
31186,5018,城区  1.05,51225
7591,13520,城区  0.97,51226
17336,1081,城区  0.95,51227
26555,12941,城区  0.95,51228
7179,3213,城区  0.95,51229
13711,4940,城区  0.87,51230
16650,14065,城区  1.03,51231
22153,14505,城区  0.88,51232
17848,572,城区  0.96,51233
10180,3256,城区  1.01,51234
15312,5579,城区  0.85,51235
32662,7429,城区  1.05,51236
1886,8385,城区  0.87,51237
24856,12234,城区  1.11,51238
30156,8053,城区  1.08,51239
24044,1074,城区  0.89,51240
28808,12268,城区  1.12,51241
31671,8186,城区  0.99,51242
26506,12090,城区  0.91,51243
16394,2101,城区  0.95,51244
27235,14549,城区  0.97,51245
175,14060,城区  0.89,51246
26271,13541,城区  0.87,51247
3984,13940,城区  0.97,51248
14490,2281,城区  1.09,51249
8380,970,城区  1.01,51250
14371,746,城区  1.11,51251
11820,1023,城区  0.99,51252
15475,7681,城区  1.08,51253
28760,8738,城区  0.91,51254
19312,13101,城区  1.05,51255
5060,667,城区  0.93,51256
22058,416,城区  0.98,51257
29442,14507,城区  1.10,51258
6427,13478,城区  0.96,51259
6628,10740,城区  1.14,51260
141,7221,城区  1.06,51261
462,10742,城区  1.11,51262
25138,13244,城区  0.91,51263
8297,2178,城区  1.08,51264
729,13434,城区  0.89,51265
22829,12451,城区  0.92,51266
19383,9913,城区  1.06,51267
30574,3142,城区  0.99,51268
21715,13091,城区  0.91,51269
23037,594,城区  0.95,51270
4701,13230,城区  1.07,51271
14967,4140,城区  0.88,51272
4393,5842,城区  0.94,51273
18899,6148,城区  0.89,51274
21121,4720,城区  1.05,51275
2267,6363,城区  0.91,51276
4617,4809,城区  1.06,51277
7815,11521,城区  1.06,51278
8299,13282,城区  1.01,51279
18294,1299,城区  1.09,51280
5122,10097,城区  0.96,51281
8448,12275,城区  0.99,51282
27846,14996,城区  0.87,51283
22415,2007,城区  0.92,51284
31515,12778,城区  1.08,51285
29506,5843,城区  0.89,51286
29020,4979,城区  1.03,51287
28423,5900,城区  1.07,51288
5681,3443,城区  1.12,51289
17844,2346,城区  0.99,51290
8725,9203,城区  0.87,51291
32195,9232,城区  1.06,51292
31893,3980,城区  1.06,51293
18358,6523,城区  0.92,51294
24113,10970,城区  1.08,51295
19547,207,城区  0.87,51296
25062,1842,城区  1.00,51297
8034,13008,城区  0.87,51298
24005,2117,城区  1.08,51299
16387,14634,城区  1.09,51300
31787,8066,城区  1.02,51301
29857,674,城区  1.14,51302
6003,8552,城区  1.06,51303
28600,10353,城区  1.13,51304
22580,2232,城区  1.05,51305
23410,12126,城区  0.88,51306
6765,7585,城区  1.08,51307
30383,3363,城区  0.90,51308
14385,5705,城区  1.06,51309
10613,5908,城区  0.89,51310
6315,14278,城区  0.93,51311
12282,10979,城区  1.02,51312
22675,191,城区  0.89,51313
701,3882,城区  0.85,51314
7531,12200,城区  1.11,51315
18299,8894,城区  1.11,51316
14114,6797,城区  0.93,51317
10711,960,城区  1.10,51318
11241,14567,城区  0.91,51319
19469,12810,城区  1.11,51320
14431,7083,城区  1.05,51321
24341,10821,城区  1.02,51322
16992,1783,城区  1.15,51323
12017,11802,城区  0.96,51324
18203,8619,城区  0.93,51325
23328,3003,城区  0.95,51326
32064,11890,城区  1.14,51327
23670,13792,城区  0.87,51328
19032,6444,城区  0.87,51329
12477,2766,城区  1.00,51330
22192,7183,城区  0.99,51331
23019,3257,城区  1.09,51332
3423,2854,城区  1.03,51333
8670,6459,城区  1.06,51334
15942,1883,城区  0.98,51335
5321,14319,城区  0.93,51336
30241,3791,城区  0.99,51337
13291,359,城区  1.04,51338
1284,12254,城区  1.12,51339
20252,9228,城区  1.09,51340
9683,13004,城区  1.08,51341
3921,2974,城区  1.02,51342
22934,489,城区  0.91,51343
21810,13267,城区  1.11,51344
24516,6195,城区  0.90,51345
30283,5470,城区  1.11,51346
20682,2310,城区  0.93,51347
26759,12163,城区  1.05,51348
21120,7376,城区  0.91,51349
24304,11722,城区  0.99,51350
13904,423,城区  1.13,51351
3055,4175,城区  0.98,51352
7979,13590,城区  0.89,51353
31869,14627,城区  0.94,51354
8626,291,城区  0.87,51355
7428,10624,城区  0.90,51356
15126,8617,城区  0.98,51357
17380,965,城区  0.85,51358
2965,14813,城区  1.14,51359
26322,2772,城区  1.04,51360
1958,14392,城区  0.99,51361
14228,3782,城区  1.15,51362
24369,3415,城区  1.08,51363
6593,9155,城区  1.05,51364
15462,14887,城区  0.87,51365
1674,11461,城区  0.91,51366
17422,9087,城区  0.99,51367
21698,7520,城区  1.07,51368
32618,7141,城区  0.90,51369
19095,2072,城区  0.96,51370
7168,303,城区  1.10,51371
11196,1645,城区  1.04,51372
18406,5899,城区  1.10,51373
29171,1302,城区  1.04,51374
29028,3339,城区  0.87,51375
22328,10859,城区  1.01,51376
26381,13782,城区  1.01,51377
8194,1471,城区  0.98,51378
20891,9750,城区  1.01,51379
31051,6088,城区  0.94,51380
21295,1742,城区  1.13,51381
4453,10289,城区  0.93,51382
20423,4108,城区  1.10,51383
9156,714,城区  0.95,51384
4365,5654,城区  0.95,51385
20292,445,城区  0.95,51386
11205,9343,城区  1.12,51387
2966,5595,城区  0.93,51388
22399,11574,城区  0.92,51389
15833,14561,城区  1.12,51390
22890,12707,城区  0.98,51391
5512,4397,城区  0.87,51392
18761,11039,城区  0.89,51393
21056,5095,城区  0.98,51394
25600,12429,城区  1.14,51395
10266,10729,城区  1.07,51396
24889,3950,城区  1.10,51397
31613,4791,城区  1.12,51398
27139,1883,城区  1.04,51399
28345,11075,城区  1.08,51400
27780,4340,城区  0.87,51401
2766,7169,城区  0.96,51402
11543,14388,城区  0.93,51403
31270,13792,城区  1.07,51404
12130,8165,城区  1.09,51405
10034,7309,城区  0.92,51406
29261,12875,城区  0.90,51407
27171,555,城区  0.95,51408
4072,1287,城区  1.08,51409
6201,12766,城区  1.09,51410
11927,2791,城区  1.03,51411
3168,13196,城区  1.02,51412
25380,12236,城区  0.93,51413
29710,2724,城区  0.99,51414
15240,1342,城区  0.86,51415
7332,14482,城区  1.13,51416
14462,8003,城区  0.93,51417
31937,2474,城区  1.10,51418
4175,4634,城区  0.85,51419
4671,8707,城区  0.96,51420
16205,2978,城区  1.01,51421
14553,241,城区  1.13,51422
15093,1004,城区  1.01,51423
9902,1090,城区  1.00,51424
8888,8776,城区  0.88,51425
4889,14426,城区  1.03,51426
5590,9152,城区  1.04,51427
400,14633,城区  0.97,51428
30671,12714,城区  0.92,51429
3473,1161,城区  0.91,51430
30045,14457,城区  0.99,51431
13768,6279,城区  0.94,51432
6634,2252,城区  0.96,51433
21480,2537,城区  0.85,51434
18947,8245,城区  0.92,51435
31731,7636,城区  1.00,51436
4416,3698,城区  1.08,51437
14568,8011,城区  1.15,51438
29321,9378,城区  1.10,51439
22028,2099,城区  0.96,51440
24522,1318,城区  0.86,51441
27466,6683,城区  0.91,51442
14964,10786,城区  1.08,51443
2141,2575,城区  1.05,51444
20570,3556,城区  1.12,51445
28098,156,城区  1.02,51446
16585,9773,城区  0.91,51447
5032,2713,城区  0.97,51448
9206,4099,城区  0.87,51449
7757,2523,城区  1.02,51450
17162,2406,城区  1.04,51451
7317,6905,城区  1.01,51452
14713,12902,城区  1.10,51453
22714,12282,城区  1.06,51454
2160,14296,城区  0.93,51455
27743,14379,城区  0.96,51456
2924,5964,城区  0.95,51457
119,6479,城区  0.91,51458
26985,6289,城区  0.87,51459
30394,4085,城区  0.94,51460
8225,8436,城区  0.93,51461
32156,8116,城区  1.09,51462
12116,2919,城区  1.04,51463
4358,4070,城区  0.95,51464
18450,8708,城区  0.92,51465
31037,14280,城区  0.93,51466
18555,617,城区  1.01,51467
18106,6169,城区  0.93,51468
18040,2050,城区  0.97,51469
25835,13255,城区  1.01,51470
3152,9520,城区  1.05,51471
-1,-1 
